Country_Name,Country_Code,how do i know if i have covid,isPartial
0,False,US,US
13,False,US,US
15,False,US,US
15,False,US,US
26,False,US,US
24,False,US,US
26,False,US,US
26,False,US,US
13,False,US,US
30,False,US,US
0,False,US,US
20,False,US,US
27,False,US,US
13,False,US,US
13,False,US,US
13,False,US,US
31,False,US,US
15,False,US,US
13,False,US,US
13,False,US,US
13,False,US,US
13,False,US,US
14,False,US,US
15,False,US,US
16,False,US,US
15,False,US,US
27,False,US,US
13,False,US,US
26,False,US,US
14,False,US,US
0,False,US,US
16,False,US,US
13,False,US,US
41,False,US,US
0,False,US,US
13,False,US,US
13,False,US,US
15,False,US,US
0,False,US,US
13,False,US,US
13,False,US,US
20,False,US,US
13,False,US,US
28,False,US,US
32,False,US,US
16,False,US,US
42,False,US,US
27,False,US,US
28,False,US,US
21,False,US,US
22,False,US,US
24,False,US,US
66,False,US,US
43,False,US,US
21,False,US,US
21,False,US,US
14,False,US,US
36,False,US,US
24,False,US,US
47,False,US,US
28,False,US,US
36,False,US,US
29,False,US,US
36,False,US,US
23,False,US,US
70,False,US,US
17,False,US,US
28,False,US,US
50,False,US,US
0,False,US,US
43,False,US,US
22,False,US,US
16,False,US,US
33,False,US,US
14,False,US,US
29,False,US,US
71,False,US,US
95,False,US,US
60,False,US,US
25,False,US,US
25,False,US,US
22,False,US,US
15,False,US,US
36,False,US,US
36,False,US,US
37,False,US,US
17,False,US,US
0,False,US,US
44,False,US,US
29,False,US,US
15,False,US,US
44,False,US,US
38,False,US,US
33,False,US,US
100,False,US,US
29,False,US,US
29,False,US,US
44,False,US,US
59,False,US,US
45,False,US,US
50,False,US,US
17,False,US,US
22,False,US,US
0,False,US,US
22,False,US,US
14,False,US,US
22,False,US,US
66,False,US,US
50,False,US,US
36,False,US,US
28,False,US,US
14,False,US,US
21,False,US,US
14,False,US,US
17,False,US,US
17,False,US,US
55,False,US,US
20,False,US,US
14,False,US,US
13,False,US,US
14,False,US,US
16,False,US,US
17,False,US,US
13,False,US,US
0,False,US,US
27,False,US,US
0,False,US,US
21,False,US,US
17,False,US,US
42,False,US,US
31,False,US,US
13,False,US,US
13,False,US,US
33,False,US,US
0,False,US,US
24,False,US,US
16,False,US,US
13,False,US,US
0,False,US,US
27,False,US,US
26,False,US,US
27,False,US,US
16,False,US,US
16,False,US,US
13,False,US,US
0,False,US,US
40,False,US,US
13,False,US,US
30,False,US,US
35,False,US,US
51,False,US,US
0,False,US,US
36,False,US,US
22,False,US,US
29,False,US,US
22,False,US,US
52,False,US,US
51,False,US,US
22,False,US,US
29,False,US,US
44,False,US,US
